,Event,Wedding,Performance or concert,Dancing people,Funeral,Traffic accident,Fire,Police or army (armed forces),Procession,Marketplace,Hunting scene,Fishing,Portrait,Studio portrait,Double portrait,Group portrait,Aerial photograph,Interior view,Classroom (interior),Factory (interior),Religious structure (interior),Healthcare facility (interior),Built environment,Street or road,Square (open space),Bridge,Park (recreation area),Burial ground,Swimming pool,Sports field,Tennis court,Foutball pitch,Military base,Fort,Military field base,Religious structure,Mosque,Church,Temple,Temple Reliefs,House or building (other),School building,Store,Healthcare facility,Stilt house,Palace,Ruin,Industry and transport,Port or shipyard,Airport,Railroad,Factory or power station,Mine (industrial complex),Agricultural land,Husbandry,Plantation,Rice field,Natural landscape,Mountain,Rocks (landform),Cave,Coast (coastline),Volcano,Volcanic eruption,Wood (plant community),Grassland (plant community),Valley (landform),Expanse of water,Bodies of water (sea or lake),Bay,River,Canal,Waterfall,Flood
14238.jpg,-17.796,-15.218,-19.64,-18.774,-11.972,-17.456,-12.952,-14.098,-11.297,-16.882,-14.519,-17.229,-22.901,-16.605,-15.74,-20.843,-17.709,-10.421,-15.344,-15.607,-11.113,-17.762,-9.068,-13.808,-10.221,-15.402,-12.133,-10.109,-12.912,-14.482,-15.504,-14.975,-14.873,-11.038,-19.481,-9.166,-10.079,-11.963,-10.328,-12.027,-3.464,-8.588,-13.384,-14.74,-10.201,-9.894,-15.7,-10.37,-19.748,-17.476,-14.247,-14.901,-18.984,-14.931,-11.343,-8.577,-14.291,-12.864,-13.207,-16.406,-17.193,-16.538,-13.478,-15.129,-14.165,-19.042,-18.106,-12.061,-17.628,-18.37,-16.695,-16.371,-14.809,-14.043
14239.jpg,-20.897,-15.321,-15.921,-15.131,-14.667,-18.717,-10.555,-18.147,-11.684,-20.474,-9.801,-14.675,-17.846,-15.672,-13.136,-20.416,-21.46,-10.746,-16.93,-18.579,-15.341,-25.595,-16.388,-17.457,-13.17,-12.958,-16.551,-16.097,-13.414,-15.497,-18.778,-17.557,-22.756,-18.736,-24.236,-9.903,-16.54,-19.565,-12.835,-10.946,-10.352,-16.84,-20.238,-26.756,-11.635,-15.329,-19.733,-12.906,-22.189,-20.797,-16.431,-21.763,-25.561,-19.18,-11.545,-13.947,-15.843,-17.374,-15.112,-15.803,-17.157,-14.497,-14.424,-15.545,-12.136,-19.25,-16.553,-14.395,-13.953,-19.331,-13.701,-17.381,-13.645,-13.352
14240.jpg,-17.757,-14.239,-18.955,-18.967,-12.386,-18.277,-11.671,-12.648,-14.155,-18.291,-14.691,-18.099,-20.955,-14.338,-14.232,-19.007,-16.917,-9.75,-14.673,-15.507,-11.498,-18.78,-7.759,-12.741,-9.805,-14.466,-10.661,-10.398,-11.843,-12.767,-14.976,-14.184,-13.931,-11.228,-18.27,-9.387,-11.806,-11.871,-8.996,-10.798,-1.858,-8.043,-14.128,-16.566,-8.373,-8.901,-14.558,-11.461,-19.303,-17.489,-14.189,-16.642,-20.837,-14.484,-12.44,-9.9,-12.722,-13.562,-13.498,-16.976,-18.612,-17.269,-12.578,-14.247,-13.188,-16.65,-17.698,-11.464,-17.128,-18.453,-16.34,-18.262,-14.883,-13.315
14241.jpg,-21.878,-15.994,-17.531,-16.387,-14.581,-19.6,-11.711,-17.795,-12.117,-20.525,-8.726,-11.861,-17.769,-15.561,-13.691,-21.178,-19.697,-10.376,-16.603,-21.512,-17.037,-25.389,-17.651,-18.265,-14.9,-14.366,-15.489,-13.438,-12.61,-14.032,-19.716,-16.677,-22.062,-19.749,-23.237,-11.681,-18.041,-20.862,-13.684,-12.233,-11.903,-17.199,-19.907,-25.838,-13.17,-17.847,-22.016,-14.342,-23.747,-21.644,-19.166,-22.108,-26.309,-17.64,-10.198,-13.817,-14.741,-16.354,-14.56,-13.548,-15.634,-13.359,-12.763,-14.324,-11.68,-17.631,-14.753,-12.669,-10.79,-17.594,-11.611,-16.472,-14.462,-11.693
14242.jpg,-16.694,-11.551,-18.403,-16.329,-12.444,-14.532,-11.408,-9.864,-11.453,-14.5,-14.995,-14.59,-26.219,-17.273,-16.089,-22.151,-17.425,-8.23,-11.018,-10.678,-9.645,-14.331,-8.427,-11.105,-7.624,-12.205,-9.752,-7.425,-9.283,-11.253,-12.12,-12.596,-9.965,-8.68,-14.498,-7.397,-8.678,-9.709,-8.067,-10.679,-2.338,-4.445,-11.011,-10.704,-10.163,-12.095,-16.836,-8.969,-17.706,-14.576,-10.455,-12.488,-16.319,-13.108,-7.811,-6.714,-13.141,-12.524,-13.974,-14.522,-16.742,-15.664,-12.215,-14.015,-11.694,-19.002,-15.834,-12.523,-16.122,-18.63,-14.232,-15.17,-13.171,-9.412
14243.jpg,-20.399,-16.193,-16.772,-16.365,-15.395,-17.871,-10.41,-18.081,-11.704,-20.961,-10.149,-13.194,-18.889,-16.387,-15.308,-22.928,-20.368,-10.066,-16.191,-19.032,-16.758,-25.494,-17.049,-18.516,-16.425,-16.764,-17.42,-16.02,-12.237,-16.312,-20.574,-17.824,-22.04,-17.744,-24.756,-12.524,-15.373,-19.05,-11.458,-11.883,-11.969,-16.277,-18.519,-26.567,-13.647,-15.267,-20.549,-14.746,-22.758,-21.551,-19.109,-21.388,-24.058,-20.54,-12.359,-14.173,-15.957,-17.727,-15.556,-15.618,-14.386,-13.835,-11.461,-13.388,-12.877,-19.338,-17.452,-14.512,-12.258,-18.291,-12.924,-16.931,-14.581,-13.045
14247.jpg,-21.5,-14.671,-17.186,-13.216,-13.633,-17.853,-10.28,-19.023,-13.109,-20.374,-10.748,-17.052,-20.59,-19.058,-15.075,-17.922,-17.497,-10.288,-15.675,-21.395,-13.221,-25.687,-12.01,-16.749,-12.162,-14.012,-13.946,-6.705,-12.281,-12.726,-16.439,-13.992,-17.773,-12.82,-19.986,-5.556,-14.651,-14.465,-8.687,-8.529,-8.639,-13.438,-20.244,-24.505,-7.839,-16.521,-13.791,-15.35,-25.874,-21.887,-17.6,-20.753,-25.327,-13.858,-10.894,-7.164,-12.584,-11.561,-10.516,-9.488,-12.323,-12.41,-8.603,-10.455,-7.61,-16.798,-14.548,-14.711,-14.641,-17.275,-14.101,-18.323,-10.196,-12.226
14248.jpg,-16.728,-16.693,-19.252,-20.307,-15.667,-17.464,-8.729,-17.774,-14.561,-17.423,-17.452,-17.238,-23.942,-18.996,-18.832,-22.851,-14.379,-13.078,-21.2,-8.604,-14.22,-21.213,-11.515,-15.544,-14.337,-13.96,-13.389,-11.911,-13.625,-13.898,-18.182,-13.335,-14.019,-9.723,-18.038,-9.609,-11.152,-11.029,-10.361,-15.065,-7.834,-12.321,-16.288,-17.294,-16.9,-10.952,-10.102,-9.572,-15.16,-15.942,-13.253,-6.572,-9.761,-14.384,-11.528,-7.571,-13.326,-14.317,-14.17,-16.364,-15.837,-15.787,-10.612,-13.23,-11.58,-18.763,-17.488,-12.371,-18.106,-15.479,-13.476,-12.767,-12.345,-12.179
14250.jpg,-17.562,-14.792,-18.477,-18.15,-14.779,-15.941,-10.42,-14.182,-12.633,-15.403,-18.414,-18.382,-26.653,-18.459,-15.667,-22.422,-15.265,-10.451,-15.638,-8.474,-8.308,-19.388,-9.525,-13.464,-12.023,-12.005,-10.827,-9.992,-11.331,-11.625,-15.825,-11.943,-10.836,-8.585,-14.461,-6.038,-9.531,-9.926,-8.196,-10.138,-4.973,-8.641,-13.486,-15.923,-12.51,-11.3,-11.306,-6.057,-12.603,-14.628,-5.572,-8.53,-12.695,-13.577,-9.534,-9.463,-13.029,-13.733,-13.312,-14.002,-15.155,-15.958,-11.59,-15.665,-11.552,-19.455,-16.534,-11.202,-16.614,-17.789,-14.348,-13.372,-13.995,-10.851
14251.jpg,-23.957,-17.028,-19.968,-15.862,-16.637,-17.896,-11.553,-17.098,-13.64,-21.81,-12.579,-16.107,-19.365,-19.844,-14.07,-23.72,-18.803,-10.247,-18.085,-21.58,-17.079,-26.678,-14.115,-15.93,-12.69,-15.483,-13.077,-9.181,-13.005,-13.044,-17.036,-13.349,-20.067,-16.277,-21.585,-9.519,-15.852,-17.646,-10.603,-9.476,-11.348,-15.392,-21.461,-25.285,-11.602,-19.0,-16.568,-14.913,-26.098,-22.453,-17.724,-21.163,-25.641,-14.884,-11.561,-10.536,-13.281,-12.246,-12.781,-8.526,-16.03,-11.921,-10.769,-12.818,-10.567,-19.904,-14.299,-14.467,-13.127,-18.931,-13.262,-17.636,-12.67,-13.213
14252.jpg,-15.451,-11.162,-16.499,-17.961,-13.074,-18.925,-11.309,-16.061,-9.693,-16.402,-17.868,-17.824,-23.552,-16.976,-17.239,-21.624,-16.459,-9.651,-15.407,-13.408,-6.982,-20.223,-11.976,-14.467,-11.174,-13.747,-11.587,-9.045,-11.969,-15.515,-16.017,-13.835,-15.69,-8.783,-20.633,-4.873,-7.971,-4.031,-6.036,-9.087,-6.7,-8.787,-13.556,-17.076,-14.641,-10.356,-14.671,-13.315,-21.188,-19.273,-14.679,-15.096,-19.986,-16.307,-12.893,-9.211,-15.897,-13.931,-14.094,-14.388,-14.283,-17.25,-11.564,-14.773,-13.345,-19.886,-16.409,-11.236,-16.197,-17.759,-14.702,-14.974,-13.29,-12.117
14253.jpg,-16.88,-12.924,-13.974,-10.939,-13.617,-15.799,-7.755,-16.101,-9.315,-15.075,-7.659,-13.011,-21.066,-17.264,-16.731,-16.767,-16.458,-9.331,-14.937,-17.004,-10.879,-22.217,-9.411,-15.525,-9.018,-15.365,-13.577,-10.276,-13.35,-11.063,-17.008,-13.821,-14.589,-12.247,-16.243,-7.332,-12.384,-13.078,-8.368,-10.555,-8.004,-12.987,-19.466,-21.225,-4.208,-13.978,-14.664,-12.392,-22.966,-18.616,-17.479,-16.79,-20.512,-12.045,-7.447,-6.923,-8.181,-10.545,-10.001,-12.6,-13.568,-13.576,-7.903,-9.811,-9.248,-12.527,-12.428,-12.771,-13.237,-14.415,-12.457,-17.476,-12.92,-11.051
1427.jpg,-19.064,-16.376,-18.611,-16.383,-14.629,-16.24,-12.487,-14.825,-12.458,-20.728,-2.943,-12.403,-17.246,-15.528,-12.795,-12.198,-14.668,-14.793,-19.474,-20.347,-20.962,-25.432,-13.989,-19.09,-16.019,-17.12,-13.424,-13.601,-17.071,-13.538,-18.829,-14.093,-19.446,-13.676,-20.927,-16.77,-16.45,-19.242,-15.16,-15.449,-16.144,-18.814,-20.912,-24.207,-14.191,-15.755,-16.979,-14.644,-25.93,-20.846,-15.846,-21.901,-25.15,-14.603,-7.903,-7.775,-14.215,-13.765,-13.806,-16.389,-15.096,-17.91,-14.902,-15.415,-8.355,-13.229,-17.815,-15.838,-16.77,-19.713,-14.125,-17.922,-14.455,-14.039
14322.jpg,-21.284,-16.97,-21.358,-17.1,-16.079,-16.204,-13.817,-17.44,-11.572,-19.435,-8.01,-14.522,-17.831,-18.691,-15.252,-17.393,-14.676,-15.449,-21.789,-21.9,-21.414,-27.901,-13.34,-15.586,-16.697,-15.694,-14.383,-9.777,-16.105,-15.485,-19.894,-13.87,-20.938,-14.299,-21.866,-15.942,-16.771,-19.882,-15.532,-15.001,-14.808,-19.279,-21.818,-24.781,-13.722,-20.912,-18.459,-15.188,-26.162,-21.551,-15.026,-21.386,-25.762,-8.06,-3.322,-6.556,-6.333,-9.728,-16.227,-14.284,-18.176,-14.892,-16.079,-15.397,-11.501,-9.884,-15.045,-12.444,-13.657,-16.585,-10.919,-13.459,-13.199,-10.64
14323.jpg,-19.514,-14.683,-18.612,-20.616,-14.387,-13.695,-13.234,-17.454,-11.768,-21.07,-13.038,-17.065,-21.992,-19.547,-17.387,-22.952,-9.65,-11.922,-18.072,-18.565,-18.68,-22.138,-10.909,-3.727,-13.174,-12.118,-6.307,-9.732,-13.681,-13.487,-14.029,-14.296,-17.421,-13.034,-20.329,-16.749,-16.816,-17.185,-13.382,-15.195,-11.961,-15.233,-19.564,-21.368,-14.456,-15.173,-16.163,-11.851,-22.128,-18.095,-10.775,-19.746,-22.258,-10.733,-13.5,-3.947,-12.226,-8.761,-14.093,-13.719,-16.301,-10.549,-13.42,-14.419,-8.696,-13.292,-13.281,-11.138,-13.979,-12.886,-10.585,-10.278,-12.097,-11.622
14324.jpg,-22.738,-15.061,-16.775,-12.495,-14.874,-19.859,-12.724,-17.284,-10.522,-22.592,-9.826,-14.565,-14.949,-12.98,-12.419,-18.224,-21.216,-10.288,-17.56,-21.84,-18.278,-25.121,-18.696,-19.748,-16.639,-16.958,-17.059,-16.698,-15.769,-16.919,-19.532,-18.694,-23.586,-19.534,-24.795,-14.385,-19.312,-21.245,-15.677,-12.153,-13.212,-18.633,-21.395,-25.7,-14.344,-17.618,-23.638,-16.765,-26.861,-21.516,-20.482,-24.436,-27.192,-19.827,-12.663,-13.799,-16.781,-18.917,-17.804,-17.486,-18.196,-14.716,-16.145,-17.334,-11.36,-17.953,-19.26,-16.379,-14.891,-20.372,-14.864,-19.937,-15.851,-15.649
14326.jpg,-24.457,-14.278,-16.633,-12.618,-16.008,-19.899,-11.598,-18.807,-10.06,-24.425,-12.83,-16.913,-14.568,-12.847,-13.093,-19.396,-21.263,-10.469,-16.393,-21.84,-18.82,-25.821,-18.67,-19.71,-16.976,-17.646,-17.756,-17.346,-15.742,-16.819,-19.864,-17.008,-25.905,-21.076,-26.143,-15.055,-20.485,-22.698,-16.262,-14.043,-13.588,-17.721,-21.384,-26.476,-12.881,-20.436,-25.404,-17.718,-28.423,-22.509,-20.585,-23.881,-28.443,-19.523,-13.432,-13.469,-17.037,-19.128,-17.346,-17.845,-18.748,-15.084,-14.393,-16.26,-9.137,-17.487,-18.945,-16.637,-15.946,-22.206,-15.877,-21.244,-15.605,-16.246
14342.jpg,-21.091,-13.01,-18.881,-18.577,-15.729,-18.777,-13.7,-11.677,-15.289,-23.235,-13.121,-17.884,-16.995,-10.174,-12.679,-17.354,-24.535,-14.719,-19.471,-23.421,-20.981,-25.261,-18.758,-19.671,-16.637,-19.687,-16.852,-17.561,-16.324,-16.166,-17.751,-15.842,-20.016,-16.217,-22.445,-15.741,-16.71,-21.56,-18.196,-17.385,-16.024,-19.747,-22.974,-23.566,-16.234,-15.217,-26.111,-16.062,-27.265,-24.439,-17.862,-25.172,-30.179,-20.049,-12.671,-11.192,-15.202,-19.43,-19.015,-20.041,-22.049,-20.896,-16.716,-17.58,-14.691,-19.361,-21.728,-17.928,-18.811,-24.149,-17.478,-20.814,-17.647,-17.225
1435.jpg,-22.882,-14.978,-17.119,-13.81,-17.357,-15.09,-10.909,-17.316,-14.688,-24.497,-7.203,-11.878,-16.692,-13.865,-15.367,-23.699,-17.751,-14.077,-19.764,-22.622,-20.279,-27.841,-16.736,-17.074,-16.635,-17.324,-15.865,-13.863,-15.004,-13.817,-17.683,-13.54,-22.853,-17.878,-23.839,-14.834,-18.563,-21.321,-16.482,-13.829,-13.435,-20.035,-25.569,-26.542,-13.403,-22.846,-19.635,-16.567,-27.054,-24.191,-17.421,-22.125,-28.557,-13.432,-11.511,-6.087,-10.962,-12.864,-16.813,-15.9,-16.958,-15.366,-14.509,-13.607,-9.025,-15.015,-18.226,-15.155,-15.324,-21.739,-14.552,-19.173,-11.807,-13.023
14388.jpg,-16.786,-10.476,-14.993,-14.11,-6.953,-13.494,-9.765,-6.775,-4.786,-15.944,-8.912,-10.325,-21.326,-16.949,-10.25,-15.698,-18.44,-12.878,-18.885,-19.883,-11.9,-24.702,-13.521,-15.261,-13.312,-14.355,-13.561,-8.027,-13.286,-12.378,-15.695,-13.913,-11.57,-11.27,-13.984,-4.747,-10.376,-12.845,-6.137,-8.515,-11.924,-15.887,-18.497,-21.075,-10.698,-14.118,-18.172,-12.405,-22.496,-20.386,-15.921,-18.928,-24.728,-14.922,-7.899,-7.013,-11.39,-15.825,-13.88,-14.973,-13.949,-14.699,-11.148,-11.96,-11.706,-17.63,-18.365,-14.367,-14.496,-19.267,-12.996,-15.164,-13.039,-10.476
14394.jpg,-12.424,-9.88,-11.419,-9.781,-6.508,-14.396,-11.267,-13.458,-0.576,-16.904,-12.184,-15.661,-20.211,-17.792,-14.986,-11.63,-12.201,-13.539,-18.278,-17.169,-11.51,-23.866,-11.627,-15.145,-10.943,-13.758,-10.706,-8.992,-13.656,-9.586,-17.4,-12.861,-13.959,-11.255,-16.264,-4.703,-9.122,-9.973,-6.674,-8.831,-11.257,-13.074,-21.226,-20.696,-11.09,-10.5,-15.948,-12.558,-19.686,-17.156,-15.124,-16.555,-20.261,-13.798,-10.964,-6.2,-11.251,-13.859,-12.867,-15.408,-16.013,-14.278,-10.628,-11.141,-10.152,-12.879,-16.324,-13.836,-15.359,-16.024,-13.701,-17.365,-13.973,-12.682
14396.jpg,-13.07,-10.053,-11.377,-9.334,-7.5,-14.157,-11.742,-13.895,-0.33,-16.503,-11.809,-14.732,-18.943,-16.567,-13.759,-11.518,-12.699,-13.738,-19.007,-18.966,-12.515,-25.349,-12.793,-14.419,-12.129,-13.953,-10.162,-10.192,-13.805,-11.143,-17.964,-13.516,-16.032,-11.301,-18.72,-6.04,-9.121,-11.64,-7.131,-8.403,-11.768,-15.085,-21.204,-22.469,-12.403,-10.652,-16.602,-12.456,-20.078,-18.507,-15.278,-18.536,-22.106,-14.526,-11.175,-6.281,-11.217,-14.491,-13.906,-15.245,-15.854,-13.779,-11.496,-12.123,-10.006,-13.819,-17.797,-13.769,-14.716,-15.381,-13.409,-16.951,-13.322,-12.625
14416.jpg,-20.978,-18.709,-21.08,-17.071,-13.826,-15.631,-9.595,-13.753,-15.244,-19.563,-11.453,-13.9,-21.788,-20.678,-19.532,-21.902,-13.795,-17.251,-20.967,-20.352,-24.941,-25.795,-11.879,-16.424,-14.18,-16.81,-12.464,-8.439,-16.121,-11.615,-18.943,-12.376,-14.342,-16.786,-14.334,-17.615,-18.739,-21.052,-18.861,-19.516,-14.181,-18.161,-22.087,-22.802,-15.713,-21.446,-18.535,-12.027,-20.825,-17.985,-13.675,-16.951,-19.101,-6.67,-7.246,-2.208,-8.355,-13.74,-13.742,-12.988,-16.874,-15.035,-9.794,-10.359,-8.836,-11.21,-14.112,-15.728,-14.867,-19.113,-12.744,-13.844,-15.828,-11.541
14467.jpg,-21.127,-8.562,-17.184,-15.872,-9.805,-17.464,-8.032,-18.47,-8.193,-18.162,-14.569,-13.985,-23.621,-16.827,-15.101,-24.119,-23.196,-11.199,-18.384,-21.063,-13.584,-25.125,-15.833,-19.366,-14.442,-18.009,-18.454,-13.959,-13.7,-17.069,-20.366,-17.41,-24.793,-19.793,-26.052,-9.046,-14.395,-16.869,-9.298,-11.443,-11.836,-19.992,-21.992,-23.684,-15.42,-19.633,-22.266,-16.764,-26.686,-24.174,-21.947,-20.738,-30.327,-18.273,-10.383,-9.048,-12.172,-19.338,-16.108,-17.903,-17.993,-16.423,-10.017,-10.785,-13.777,-18.62,-19.286,-15.574,-16.403,-21.009,-13.727,-18.115,-13.797,-13.81
14485.jpg,-15.795,-8.531,-12.171,-8.313,-8.649,-15.605,-10.694,-15.698,-1.39,-15.338,-14.612,-14.184,-21.331,-18.003,-14.496,-15.463,-17.783,-10.595,-18.25,-18.27,-11.575,-24.332,-14.108,-17.817,-13.373,-14.774,-15.037,-12.029,-11.994,-15.483,-18.983,-17.583,-20.466,-15.383,-22.692,-7.138,-12.449,-13.711,-5.306,-8.177,-12.557,-17.551,-20.539,-22.375,-12.099,-14.216,-17.519,-13.45,-22.951,-20.064,-17.681,-19.113,-25.758,-16.1,-9.434,-7.887,-12.031,-17.525,-14.444,-16.218,-16.889,-14.846,-10.39,-11.884,-12.186,-16.776,-17.076,-13.049,-13.79,-17.023,-11.756,-15.795,-12.707,-12.56
14495.jpg,-19.14,-12.928,-17.287,-16.95,-14.463,-17.688,-12.531,-17.323,-11.79,-16.982,-14.842,-15.709,-24.808,-17.897,-18.927,-23.765,-18.512,-9.476,-17.773,-17.383,-9.59,-23.571,-11.892,-16.985,-11.709,-14.595,-14.116,-12.926,-11.618,-15.476,-17.316,-16.609,-17.234,-12.652,-21.015,-6.56,-8.955,-11.95,-2.309,-5.944,-7.549,-12.505,-16.851,-20.73,-6.293,-10.86,-12.578,-13.193,-22.602,-18.483,-17.671,-16.888,-22.193,-16.221,-12.861,-9.677,-11.566,-12.012,-13.299,-15.581,-16.14,-16.393,-11.473,-11.616,-13.87,-19.474,-17.04,-13.391,-15.558,-17.627,-13.865,-16.823,-11.198,-12.479
14505.jpg,-13.282,-6.549,-9.934,-9.442,-6.719,-16.052,-10.837,-15.126,-3.356,-17.223,-15.216,-17.313,-22.291,-15.383,-13.42,-11.809,-18.356,-10.762,-15.533,-16.316,-9.132,-21.42,-14.526,-16.896,-11.841,-15.337,-13.509,-9.951,-12.31,-13.636,-15.314,-14.843,-17.971,-13.72,-21.166,-6.284,-9.851,-11.156,-5.543,-8.627,-11.097,-13.882,-19.725,-19.325,-13.149,-10.152,-19.164,-14.056,-23.774,-18.75,-16.517,-18.266,-23.429,-17.711,-11.209,-7.829,-12.471,-16.188,-12.829,-15.506,-15.342,-16.346,-10.086,-11.848,-13.25,-16.756,-16.468,-13.211,-13.765,-17.518,-13.213,-17.146,-13.737,-12.952
14507.jpg,-12.685,-8.423,-9.261,-11.191,-5.767,-16.288,-11.344,-15.728,-5.384,-16.978,-13.905,-16.583,-23.324,-16.852,-13.612,-12.585,-18.62,-10.696,-13.503,-18.16,-9.374,-22.452,-12.689,-18.342,-11.139,-13.61,-12.033,-8.647,-12.188,-12.537,-14.746,-13.649,-17.215,-11.717,-20.362,-5.334,-10.885,-10.796,-4.602,-7.544,-9.719,-11.153,-20.636,-19.519,-11.278,-8.963,-16.119,-14.553,-23.882,-20.149,-16.612,-18.964,-23.809,-17.199,-11.347,-7.904,-12.316,-15.4,-12.612,-14.897,-15.852,-17.699,-10.933,-12.29,-13.889,-15.635,-15.571,-14.272,-14.931,-18.328,-14.023,-17.951,-13.079,-13.733
14508.jpg,-15.403,-15.494,-18.701,-18.56,-13.33,-14.795,-13.74,-10.754,-13.052,-13.249,-13.798,-15.432,-22.431,-18.156,-18.67,-17.384,-9.1,-11.432,-14.159,-13.858,-13.54,-15.617,-6.89,-9.194,-11.298,-12.703,-7.281,-7.129,-13.417,-10.378,-14.023,-12.44,-6.135,-9.346,-8.814,-11.753,-13.19,-13.92,-12.063,-13.354,-6.249,-9.677,-16.181,-13.669,-7.834,-12.477,-13.831,-8.914,-16.108,-14.709,-10.86,-14.02,-10.74,-9.573,-9.89,-4.379,-11.072,-10.828,-11.473,-14.008,-17.118,-12.191,-14.154,-14.75,-8.255,-12.927,-12.739,-14.205,-15.794,-14.346,-11.842,-13.457,-14.952,-11.145
14515.jpg,-11.672,-9.321,-10.78,-11.865,-6.348,-12.809,-11.112,-12.734,-3.808,-14.17,-12.327,-14.823,-24.214,-18.292,-17.071,-15.23,-15.148,-11.509,-16.07,-18.624,-8.728,-24.293,-12.873,-13.496,-10.689,-13.334,-11.527,-7.634,-12.247,-9.942,-15.137,-10.822,-14.841,-11.821,-16.843,-4.314,-3.785,-8.768,-7.696,-11.044,-11.073,-14.041,-18.173,-20.832,-12.371,-13.151,-17.596,-12.983,-21.584,-18.299,-13.931,-18.497,-24.099,-14.706,-9.594,-6.435,-10.693,-13.96,-11.151,-14.367,-14.139,-14.85,-10.993,-11.746,-10.37,-14.976,-15.903,-13.182,-13.573,-16.785,-12.694,-15.707,-13.304,-10.126
14517.jpg,-14.528,-11.031,-13.207,-10.134,-7.388,-13.073,-10.786,-12.028,-4.987,-10.378,-9.861,-14.113,-19.006,-15.639,-14.282,-11.274,-14.641,-11.122,-15.416,-17.946,-10.69,-21.923,-10.295,-10.952,-11.294,-13.466,-12.597,-7.701,-13.246,-12.502,-15.969,-14.095,-13.322,-10.043,-16.777,-5.999,-7.145,-8.186,-6.327,-8.611,-6.568,-10.091,-13.637,-18.074,-4.86,-11.279,-12.673,-11.403,-19.998,-16.922,-12.325,-16.644,-20.002,-12.875,-7.912,-5.467,-9.328,-12.546,-9.981,-13.061,-13.078,-12.716,-10.287,-11.111,-8.729,-13.739,-13.01,-12.261,-12.558,-14.466,-11.296,-13.552,-11.248,-7.807
14527.jpg,-24.371,-14.751,-21.089,-19.347,-15.268,-19.641,-13.744,-19.298,-16.25,-19.977,-13.762,-16.273,-21.6,-16.291,-15.015,-24.512,-21.465,-9.788,-17.03,-19.458,-16.922,-22.582,-11.311,-17.653,-13.323,-17.559,-13.197,-10.394,-12.583,-15.249,-14.675,-15.882,-21.348,-16.045,-23.858,-13.877,-12.949,-17.615,-14.065,-15.611,-7.968,-14.059,-18.087,-21.176,-8.232,-18.224,-20.072,-15.337,-27.151,-24.989,-16.615,-20.576,-26.801,-12.741,-9.639,-4.135,-11.441,-11.135,-14.091,-14.169,-16.869,-16.638,-12.167,-13.784,-8.755,-14.136,-15.827,-15.339,-15.93,-21.134,-14.83,-17.053,-12.993,-13.745
14545.jpg,-15.662,-11.6,-16.062,-13.15,-9.995,-16.451,-9.912,-15.283,-9.263,-19.043,-16.218,-15.921,-25.488,-18.294,-16.0,-18.827,-16.859,-7.0,-9.09,-12.012,-4.593,-18.737,-11.958,-14.415,-10.275,-13.441,-13.402,-7.443,-10.157,-13.129,-14.834,-11.565,-16.546,-10.85,-21.006,-3.406,-1.051,-7.676,-5.516,-9.817,-8.797,-9.643,-16.17,-18.075,-12.19,-13.049,-15.379,-15.213,-22.799,-19.303,-14.842,-15.575,-23.591,-16.48,-10.958,-9.525,-13.582,-15.285,-12.937,-14.361,-12.944,-15.797,-11.566,-13.135,-11.867,-19.144,-16.41,-12.114,-14.006,-17.69,-13.744,-15.566,-13.25,-10.746
14547.jpg,-13.033,-9.794,-13.637,-14.307,-6.167,-13.659,-12.213,-14.168,-4.362,-15.442,-15.724,-15.731,-17.89,-17.832,-15.345,-10.008,-12.528,-14.353,-16.513,-20.779,-12.815,-22.549,-12.975,-13.984,-12.01,-13.835,-9.442,-5.035,-13.362,-10.213,-14.344,-11.837,-14.651,-10.99,-16.204,-6.152,-7.627,-9.69,-8.779,-12.925,-15.349,-14.279,-19.079,-17.615,-15.402,-14.159,-20.041,-12.48,-22.694,-17.4,-14.349,-18.876,-24.21,-10.725,-9.151,-3.633,-8.379,-13.665,-13.642,-15.808,-16.875,-15.853,-12.831,-13.473,-12.439,-11.044,-15.177,-12.355,-13.508,-16.46,-12.435,-14.571,-14.328,-8.332
14555.jpg,-22.143,-14.666,-18.176,-16.613,-14.409,-13.744,-9.706,-13.312,-13.547,-20.224,-15.261,-13.111,-13.308,-11.375,-14.056,-20.939,-20.011,-14.752,-19.624,-22.47,-21.762,-26.717,-17.71,-16.147,-17.932,-18.68,-16.712,-15.062,-14.566,-14.355,-19.209,-13.547,-21.096,-18.034,-23.726,-13.921,-12.236,-19.455,-15.344,-16.679,-14.877,-18.489,-21.998,-22.798,-18.709,-18.653,-20.125,-13.278,-24.442,-21.246,-15.953,-18.224,-26.647,-15.67,-8.767,-10.429,-12.227,-16.82,-16.466,-16.445,-20.258,-18.156,-13.671,-14.166,-14.956,-16.458,-18.467,-17.132,-15.96,-20.128,-14.401,-16.917,-16.546,-14.427
